Name,Cage/Litter,Cohort,Sex,Diet,Treatment,Age,food_intake,energy_intake
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,67,2.9,10.53
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,67,2.5,9.08
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,67,2.43,8.83
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,67,2.3,8.35
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,67,3,10.89
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,67,2.47,8.95
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,67,3.33,12.1
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,67,2.5,9.08
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,67,3.6,13.07
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,67,3.75,13.61
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,67,2.95,10.71
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,67,3,10.89
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,67,3.25,11.8
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,67,2.15,7.8
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,67,2.55,9.26
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,67,2.87,10.41
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,67,2.45,8.89
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,67,3.3,11.98
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,67,3.15,11.43
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,67,3.07,11.13
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,68,2.9,10.5
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,68,7.1,25.8
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,68,2.3,8.3
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,68,3,10.9
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,68,2.5,9.1
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,68,2.85,10.3
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,68,2.55,9.3
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,68,3.1,11.3
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,68,3.5,12.7
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,68,2.5,9.1
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,68,3.4,12.3
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,68,3.05,11.07
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,68,3.25,11.8
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,68,2.2,7.99
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,68,2.35,8.53
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,68,2.95,10.71
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,68,2.35,8.53
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,68,2.95,10.71
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,68,2.63,9.56
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,68,3.2,11.62
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,68,2.37,8.59
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,68,3,10.89
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,68,2.65,9.62
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,68,3.8,13.79
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,68,2.43,8.83
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,68,2.7,9.8
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,68,2,7.26
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,68,2.55,9.26
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,68,1.93,7.02
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,68,2.8,10.16
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,68,3,10.89
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,68,2.9,10.53
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,68,5,18.15
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,68,2.9,10.53
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,68,2.3,8.35
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,68,2.45,8.89
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,68,2.95,10.71
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,68,2.75,9.98
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,68,2.53,9.2
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,68,2.65,9.62
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,68,3,10.89
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,68,2.15,7.8
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,68,3.03,11.01
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,69,3.15,11.4
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,69,5.6,20.3
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,69,2.75,10
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,69,4.4,16
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,69,2.2,8
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,69,2.75,10
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,69,2.85,10.3
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,69,2.75,10
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,69,3.1,11.3
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,69,3.05,11.1
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,69,4.15,15.1
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,69,2.9,10.53
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,69,3.35,12.16
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,69,2.15,7.8
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,69,2.2,7.99
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,69,3.85,13.98
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,69,3,10.89
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,69,2.2,7.99
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,69,2.53,9.2
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,69,2.85,10.35
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,69,2.77,10.04
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,69,3.65,13.25
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,69,3.05,11.07
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,69,3.85,13.98
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,69,2.67,9.68
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,69,2.63,9.56
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,69,2.2,7.99
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,69,2.9,10.53
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,69,2.1,7.62
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,69,2.8,10.16
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,69,2.7,9.8
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,69,3.03,11.01
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,69,3.25,11.8
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,69,3.05,11.07
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,69,1.9,6.9
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,69,2.65,9.62
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,69,2.95,10.71
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,69,2.6,9.44
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,69,2.93,10.65
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,69,2.95,10.71
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,69,2.75,9.98
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,69,2.45,8.89
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,69,2.63,9.56
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,70,3.15,11.4
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,70,6.1,22.1
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,70,2.15,7.8
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,70,3.85,14
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,70,2.65,9.6
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,70,3.7,13.4
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,70,6.15,22.3
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,70,3.1,11.3
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,70,3.65,13.2
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,70,2.95,10.7
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,70,3.3,12
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,70,3.55,12.89
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,70,3.3,11.98
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,70,2.5,9.08
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,70,2.55,9.26
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,70,2.95,10.71
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,70,2.95,10.71
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,70,3,10.89
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,70,3.03,11.01
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,70,3.1,11.25
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,70,3.43,12.46
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,70,2.6,9.44
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,70,2.65,9.62
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,70,3.15,11.43
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,70,2.2,7.99
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,70,2.27,8.23
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,70,2.73,9.92
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,70,3,10.89
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,70,2.2,7.99
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,70,3.6,13.07
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,70,2.5,9.08
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,70,3.27,11.86
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,70,3,10.89
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,70,2.4,8.71
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,70,3.75,13.61
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,70,2.7,9.8
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,70,2.5,9.08
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,70,2.75,9.98
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,70,2.87,10.41
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,70,3.4,12.34
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,70,3.9,14.16
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,70,2.7,9.8
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,70,3,10.89
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,71,4,14.5
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,71,7.6,27.6
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,71,2.55,9.3
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,71,3.25,11.8
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,71,2.45,8.9
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,71,2.85,10.3
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,71,,
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,71,2.85,10.3
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,71,3.05,11.1
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,71,3.1,11.3
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,71,3,10.9
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,71,3.6,13.07
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,71,2.55,9.26
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,71,2.8,10.16
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,71,2.05,7.44
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,71,2.85,10.35
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,71,2.9,10.53
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,71,3.8,13.79
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,71,3.03,11.01
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,71,3.5,12.71
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,71,2.73,9.92
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,71,2.8,10.16
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,71,2.3,8.35
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,71,2.75,9.98
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,71,2.13,7.74
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,71,2.43,8.83
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,71,2.1,7.62
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,71,2.95,10.71
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,71,2.67,9.68
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,71,2.37,8.59
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,71,3.3,11.98
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,71,3,10.89
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,71,2.45,8.89
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,71,2.45,8.89
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,71,1.05,3.81
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,71,2.2,7.99
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,71,2.2,7.99
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,71,2.5,9.08
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,71,2.63,9.56
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,71,2.95,10.71
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,71,3.1,11.25
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,71,3.05,11.07
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,71,3.1,11.25
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,72,3,10.9
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,72,5.55,20.1
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,72,2.5,9.1
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,72,2.9,10.5
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,72,2.45,8.9
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,72,3.5,12.7
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,72,2.5,9.1
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,72,2.9,10.5
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,72,3.15,11.4
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,72,2.4,8.7
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,72,3.35,12.2
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,72,2.9,10.53
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,72,2.8,10.16
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,72,3,10.89
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,72,2.35,8.53
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,72,2.8,10.16
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,72,3.15,11.43
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,72,2.55,9.26
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,72,2.87,10.41
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,72,2.55,9.26
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,72,2.2,7.99
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,72,2.9,10.53
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,72,2.15,7.8
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,72,2.9,10.53
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,72,2.27,8.23
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,72,2.5,9.08
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,72,2.37,8.59
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,72,2.55,9.26
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,72,2.47,8.95
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,72,2.37,8.59
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,72,3.7,13.43
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,72,2.67,9.68
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,72,3.55,12.89
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,72,2.95,10.71
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,72,1.4,5.08
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,72,2.35,8.53
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,72,2.05,7.44
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,72,2.35,8.53
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,72,3.1,11.25
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,72,2.8,10.16
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,72,3,10.89
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,72,2.85,10.35
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,72,2.4,8.71
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,73,1.65,6
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,73,5.65,20.5
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,73,2.1,7.6
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,73,2.7,9.8
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,73,2.4,8.7
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,73,2.9,10.5
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,73,2.5,9.1
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,73,2.2,8
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,73,2.1,7.6
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,73,1.65,6
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,73,2.25,8.2
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,73,2.8,10.16
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,73,2.9,10.53
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,73,2.6,9.44
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,73,2.5,9.08
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,73,2.7,9.8
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,73,3.15,11.43
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,73,2.5,9.08
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,73,2.17,7.87
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,73,3.05,11.07
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,73,2.97,10.77
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,73,3.55,12.89
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,73,1.7,6.17
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,73,2.35,8.53
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,73,2.8,10.16
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,73,2.63,9.56
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,73,2.43,8.83
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,73,2.65,9.62
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,73,2.3,8.35
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,73,3.1,11.25
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,73,22,79.86
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,73,1.8,6.53
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,73,1.6,5.81
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,73,2.25,8.17
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,73,0.3,1.09
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,73,0.95,3.45
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,73,2.25,8.17
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,73,3.1,11.25
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,73,2.8,10.16
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,73,1.95,7.08
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,73,3.4,12.34
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,73,2.4,8.71
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,73,2.63,9.56
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,74,0.45,1.6
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,74,2.75,10
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,74,,
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,74,,
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,74,2.7,9.8
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,74,3.9,14.2
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,74,2.6,9.4
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,74,0.35,1.3
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,74,1.15,4.2
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,74,0.5,1.8
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,74,1.45,5.3
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,74,2.4,8.71
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,74,2.25,8.17
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,74,2.4,8.71
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,74,2.65,9.62
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,74,3.8,13.79
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,74,2.8,10.16
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,74,0.5,1.82
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,74,0.6,2.18
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,74,2.3,8.35
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,74,1.6,5.81
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,74,2.15,7.8
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,74,0.55,2
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,74,0.8,2.9
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,74,1.93,7.02
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,74,2.47,8.95
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,74,1.37,4.96
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,74,1.75,6.35
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,74,0.93,3.39
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,74,3.43,12.46
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,74,,
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,74,0.97,3.51
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,74,,
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,74,0.6,2.18
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,74,,
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,74,,
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,74,2.4,8.71
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,74,2.5,9.08
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,74,2.2,7.99
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,74,0.35,1.27
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,74,,
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,74,0.85,3.09
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,74,0.7,2.54
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,75,,
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,75,,
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,75,,
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,75,,
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,75,2.2,8
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,75,2.55,9.3
