"sex","timepoint","Family",".y..x","group1","group2","p","p.adj","p.format","p.signif","method",".y..y","effsize","n1","n2","magnitude"
"Female","week 5","[Clostridium] methylpentosum group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.308772844433722,1,"0.30877","ns","Wilcoxon","Abundance",0.210126524410365,12,13,"small"
"Female","week 5","[Clostridium] methylpentosum group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0918469994382848,1,"0.09185","ns","Wilcoxon","Abundance",0.346779614388936,12,13,"moderate"
"Female","week 10","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS Vehicle",0.179790679486554,1,"0.17979","ns","Wilcoxon","Abundance",0.282109425523765,12,12,"small"
"Female","week 10","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS FOS+GOS",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 10","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0880514329704176,1,"0.08805","ns","Wilcoxon","Abundance",0.348412023083725,12,13,"moderate"
"Female","week 10","[Clostridium] methylpentosum group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0366874429478183,1,"0.03669","*","Wilcoxon","Abundance",0.435534983267113,12,12,"moderate"
"Female","week 10","[Clostridium] methylpentosum group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.727743187832146,1,"0.72774","ns","Wilcoxon","Abundance",0.075955452531275,12,13,"small"
"Female","week 10","[Clostridium] methylpentosum group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0216829568880068,1,"0.02168","*","Wilcoxon","Abundance",0.466957885540618,12,13,"moderate"
"Male","week 10","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS Vehicle",0.84665621523396,1,"0.84666","ns","Wilcoxon","Abundance",0.0460540182678436,12,12,"small"
"Male","week 10","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS FOS+GOS",0.0127584297695074,1,"0.01276","*","Wilcoxon","Abundance",0.505871042669002,12,13,"large"
"Male","week 10","[Clostridium] methylpentosum group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.302119600520409,1,"0.30212","ns","Wilcoxon","Abundance",0.217656609968146,12,12,"small"
"Male","week 10","[Clostridium] methylpentosum group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0127584297695074,1,"0.01276","*","Wilcoxon","Abundance",0.505871042669002,12,13,"large"
"Male","week 10","[Clostridium] methylpentosum group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.409077047689348,1,"0.40908","ns","Wilcoxon","Abundance",0.17552952416786,12,12,"small"
"Male","week 10","[Clostridium] methylpentosum group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0672161899488388,1,"0.06722","ns","Wilcoxon","Abundance",0.375677915588014,13,12,"moderate"
"Female","week 5","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS Vehicle",0.883820759151887,1,"0.88382","ns","Wilcoxon","Abundance",0.0357937745411151,12,12,"small"
"Female","week 5","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS FOS+GOS",0.794837673814644,1,"0.79484","ns","Wilcoxon","Abundance",0.0589768716520023,12,12,"small"
"Female","week 5","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.763266029428691,1,"0.76327","ns","Wilcoxon","Abundance",0.0657152077453526,12,13,"small"
"Female","week 5","[Eubacterium] coprostanoligenes group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.641619870402171,1,"0.64162","ns","Wilcoxon","Abundance",0.100944460744589,12,12,"small"
"Female","week 5","[Eubacterium] coprostanoligenes group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.845450613582702,1,"0.84545","ns","Wilcoxon","Abundance",0.0445545919354113,12,13,"small"
"Female","week 5","[Eubacterium] coprostanoligenes group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.763934711450771,1,"0.76393","ns","Wilcoxon","Abundance",0.0655238966909561,12,13,"small"
"Male","week 10","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS Vehicle",0.402094280358949,1,"0.40209","ns","Wilcoxon","Abundance",0.176930614956007,12,12,"small"
"Male","week 10","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS FOS+GOS",0.806636280193047,1,"0.80664","ns","Wilcoxon","Abundance",0.0543928293220421,12,13,"small"
"Male","week 10","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0193733193315929,1,"0.01937","*","Wilcoxon","Abundance",0.483189633810808,12,12,"moderate"
"Male","week 10","[Eubacterium] coprostanoligenes group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0316399450225693,1,"0.03164","*","Wilcoxon","Abundance",0.435226339998786,12,13,"moderate"
"Male","week 10","[Eubacterium] coprostanoligenes group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.260132568231854,1,"0.26013","ns","Wilcoxon","Abundance",0.235753516731969,12,12,"small"
"Male","week 10","[Eubacterium] coprostanoligenes group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000156638473297119,0.13,"0.00016","***","Wilcoxon","Abundance",0.761499610508589,13,12,"large"
"Male","week 5","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS Vehicle",0.0878410156063073,1,"0.08784","ns","Wilcoxon","Abundance",0.354324500321929,12,12,"moderate"
"Male","week 5","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS FOS+GOS",0.165436534058474,1,"0.16544","ns","Wilcoxon","Abundance",0.282842712474619,12,13,"small"
"Male","week 5","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.976965248614044,1,"0.97697","ns","Wilcoxon","Abundance",0.0117876758365985,12,12,"small"
"Male","week 5","[Eubacterium] coprostanoligenes group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.530044986551552,1,"0.53004","ns","Wilcoxon","Abundance",0.131047793381912,12,13,"small"
"Male","week 5","[Eubacterium] coprostanoligenes group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.190522038809246,1,"0.19052","ns","Wilcoxon","Abundance",0.273143834955948,12,12,"small"
"Male","week 5","[Eubacterium] coprostanoligenes group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.340788940172151,1,"0.34079","ns","Wilcoxon","Abundance",0.195964985878629,13,12,"small"
"Female","week 10","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS Vehicle",0.930987446559567,1,"0.93099","ns","Wilcoxon","Abundance",0.0235702260395516,12,12,"small"
"Female","week 10","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS FOS+GOS",0.099803688069868,1,"0.09980","ns","Wilcoxon","Abundance",0.341842599261356,12,12,"moderate"
"Female","week 10","[Eubacterium] coprostanoligenes group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.934960873842142,1,"0.93496","ns","Wilcoxon","Abundance",0.0217613169999393,12,13,"small"
"Female","week 10","[Eubacterium] coprostanoligenes group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0995825160144482,1,"0.09958","ns","Wilcoxon","Abundance",0.342065855581614,12,12,"moderate"
"Female","week 10","[Eubacterium] coprostanoligenes group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0,12,13,"small"
"Female","week 10","[Eubacterium] coprostanoligenes group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0466827424490483,1,"0.04668","*","Wilcoxon","Abundance",0.403283228807451,12,13,"moderate"
